"","Station_code","CWV","ELV","AOD","PM2.5","Temp","RH","NDVI","WD","WS","BLH","Press","season","day","month","lon","lat","model_pred","model_pred_10","predicted"
"4986","49",1.113,260.2890625,0.724638802,77.0625,285.8202209,76.35221863,0.1877,334.1464844,2.557241678,383.5125122,990.6114063,"DJF","25",1,77.190156,28.531346,88.9308667452567,88.9308667452568,89.6761349720026
"4987","49",0.658,260.2890625,0.3505,90.13043478,284.5843201,69.60682678,0.186716113,325.2275696,2.770439625,423.7880859,993.2235938,"DJF","26",1,77.190156,28.531346,82.9614162875592,82.9614162875591,83.0678219625377
"4988","49",0.5795,260.2890625,0.3455,133.2272727,283.9859009,57.98653412,0.185935815,310.1893616,3.273384571,408.8973083,993.2989844,"DJF","28",1,77.190156,28.531346,97.8979339255539,97.8979339255538,97.215720950828
"4989","49",0.67,260.2890625,0.152302363,141.5416667,284.6812744,54.91824341,0.186104605,305.5679321,3.15131712,297.9828491,991.82,"DJF","29",1,77.190156,28.531346,146.443734322483,146.443734322483,145.544285651404
"4990","49",1.252,260.2890625,1.243543023,170.7083333,286.8253784,78.74691772,0.1901,305.0269775,2.665132999,310.9954834,989.7128125,"DJF","33",2,77.190156,28.531346,145.234838365796,145.234838365796,147.308556530032
"4991","49",0.9635,260.2890625,0.730097039,124.0238095,286.7342834,77.6640625,0.191845209,294.602417,2.140946388,285.5776978,990.7238281,"DJF","34",2,77.190156,28.531346,145.382278415141,145.382278415141,147.588902498978
"4992","49",0.813,260.2890625,0.3475,96.91666667,286.9957886,77.33184814,0.193872661,306.5906372,1.67097044,220.9291534,991.59625,"DJF","35",2,77.190156,28.531346,154.722647735854,154.722647735854,156.488825524986
"4993","49",2.1335,260.2890625,1.041193621,137.9375,290.6311035,84.45489502,0.198783974,134.4256592,2.763304234,350.0908508,983.9775781,"DJF","37",2,77.190156,28.531346,70.0809263086229,70.0809263086221,71.1719312068618
"4994","49",1.0235,260.2890625,0.2940604,52.375,286.2482605,72.52024078,0.204853299,329.0589294,2.519686222,460.5065308,987.7329688,"DJF","39",2,77.190156,28.531346,71.4413114420816,71.4413114420812,73.6067674361038
"4995","49",0.7305,260.2890625,0.2145,74.66666667,286.0825806,63.82290649,0.208328268,305.0078735,3.183717728,393.0164795,990.0917188,"DJF","40",2,77.190156,28.531346,65.3281702265739,65.3281702265737,66.5988148916772
"4996","49",0.7965,260.2890625,0.318367688,82.85416667,288.1911011,75.67692566,0.237469911,306.6821289,2.782592058,398.9936523,985.7578125,"DJF","48",2,77.190156,28.531346,56.416030857181,56.4160308571805,59.1333647070554
"4997","49",0.99,260.2890625,0.298892832,62.97916667,291.1020508,72.50079346,0.238278026,317.302002,3.501588345,530.145813,988.1095313,"DJF","53",2,77.190156,28.531346,49.7065747400717,49.706574740071,53.0916029596332
"4998","49",0.8205,260.2890625,0.064,56.84090909,288.7211304,58.98401642,0.237818504,311.678833,3.724667549,440.5517578,986.7263281,"DJF","54",2,77.190156,28.531346,78.6218550231184,78.6218550231181,80.6294185621643
"4999","49",1.073,260.2890625,0.208,88.67391304,289.2054443,61.80695343,0.237851088,330.2897949,2.220804214,344.1919861,983.5952344,"DJF","55",2,77.190156,28.531346,100.151756453659,100.151756453659,101.722353648525
"5000","49",1.5915,260.2890625,0.545147884,82.58333333,288.5804443,66.95413208,0.238677634,85.77406311,1.946205139,380.7589111,982.885625,"DJF","56",2,77.190156,28.531346,110.372444036797,110.372444036797,112.613844990682
"5001","49",0.9715,260.2890625,0.2305,65.38541667,286.5474854,68.67280579,0.247895071,320.6236877,2.324086905,560.0161743,986.9840625,"DJF","59",2,77.190156,28.531346,85.2112760515311,85.2112760515308,88.3064277712471
"5002","49",0.92,260.2890625,0.3035,72.71590909,287.4700928,65.71075439,0.252435231,338.3141479,2.221575499,358.5480957,987.4676563,"MAM","60",3,77.190156,28.531346,97.5576383110583,97.5576383110583,100.92073643888
"5003","49",1.1875,260.2890625,0.405076443,55.96590909,289.6569214,71.05926514,0.265310373,312.6345215,2.8469069,590.2425537,982.4529688,"MAM","64",3,77.190156,28.531346,75.4292901023298,75.4292901023303,77.6412407544762
"5004","49",1.082,260.2890625,0.2875,56.15625,289.6030884,63.89970398,0.2648,303.9631958,2.698192358,573.9882202,983.6699219,"MAM","65",3,77.190156,28.531346,65.67541649735,65.6754164973505,68.6762013842341
"5005","49",1.2705,260.2890625,0.058,66.39583333,290.2200317,62.64645004,0.262007322,347.123291,1.645757914,425.2954407,983.9715625,"MAM","66",3,77.190156,28.531346,46.3116505879152,46.3116505879148,46.7513794376692
"5006","49",1.7525,260.2890625,0.407018445,58.45652174,291.9682007,58.17127991,0.251270737,346.7092285,2.953189373,488.4030457,985.4794531,"MAM","68",3,77.190156,28.531346,79.2238058115839,79.2238058115835,81.9781064660452
"5007","49",0.988,260.2890625,0.2415,54.84090909,291.2374268,55.78269958,0.244433383,337.4960327,2.142264366,483.4185791,985.7124219,"MAM","69",3,77.190156,28.531346,82.900850324239,82.9008503242387,85.6483954501781
"5008","49",1.263,260.2890625,0.4045,68.89583333,291.4882202,63.98418427,0.2175287,331.2635803,2.861480713,552.8614502,989.3895313,"MAM","74",3,77.190156,28.531346,60.2331387307372,60.2331387307368,62.6765455431821
"5009","49",1.2705,260.2890625,0.2575,81.61363636,293.3122253,54.18827057,0.217375569,327.3057861,1.942158222,454.4466553,985.8995313,"MAM","77",3,77.190156,28.531346,86.19960686949,86.1996068694896,88.7992753295506
"5010","49",1.7825,260.2890625,0.2405,79.6875,294.6613464,52.31462097,0.218622175,347.5847473,2.254742861,597.248291,982.52375,"MAM","78",3,77.190156,28.531346,74.767637654664,74.7676376546642,76.2013572235254
"5011","49",1.1765,260.2890625,0.34315091,64.54166667,295.6987915,51.42193604,0.219856304,119.9699402,3.642063618,457.3110046,981.104375,"MAM","79",3,77.190156,28.531346,96.1200855358214,96.1200855358217,96.1163251289441
"5012","49",2.061,260.2890625,0.287,101.4772727,295.4902954,51.98413849,0.220681173,23.9530201,2.211539507,606.78125,983.8045313,"MAM","80",3,77.190156,28.531346,86.3276363238216,86.3276363238217,87.8851321965841
"5013","49",0.9635,260.2890625,0.2245,31.7,295.4917603,39.97402191,0.2207,326.4643555,3.52943182,697.6124268,985.98375,"MAM","81",3,77.190156,28.531346,57.4569567292307,57.4569567292307,59.5500538513565
"5014","49",1.272,260.2890625,0.051063683,54.05,295.7589722,39.09104156,0.219651317,320.6660461,3.944882393,608.5859985,985.2339844,"MAM","82",3,77.190156,28.531346,79.1840130695615,79.1840130695617,79.5303113614334
"5015","49",1.8565,260.2890625,0.4175,49.33333333,297.4307861,42.4932251,0.217814912,329.2221069,3.306778193,687.420166,983.8971094,"MAM","83",3,77.190156,28.531346,62.4765176444815,62.4765176444812,64.0610357344823
"5016","49",1.69,260.2890625,0.201228535,61.6875,295.1759033,62.57199097,0.215605887,331.6712036,2.683572531,478.3474731,984.0189844,"MAM","84",3,77.190156,28.531346,58.893995676877,58.8939956768766,60.2087167879155
"5017","49",1.5425,260.2890625,0.242,75.54166667,295.8857422,56.3008728,0.213439342,317.347229,2.841667414,665.8543701,985.3178906,"MAM","85",3,77.190156,28.531346,81.3139939701447,81.3139939701441,83.0744189976795
"5018","49",2.385,260.2890625,0.1315,72.59090909,299.2556458,53.2667923,0.210894101,329.8063354,2.076472759,496.8945007,983.8224219,"MAM","87",3,77.190156,28.531346,75.5175012067772,75.5175012067765,77.0333695383178
"5019","49",2.4885,260.2890625,0.376,74.83333333,300.7195129,48.78116608,0.211345607,332.2889099,2.208886862,534.414856,981.0601563,"MAM","88",3,77.190156,28.531346,82.7778886590794,82.7778886590796,84.1222362941829
"5020","49",2.4915,260.2890625,0.069,76.31818182,300.9354248,51.83965683,0.2135,328.3186646,1.501331925,424.5630493,980.3695313,"MAM","89",3,77.190156,28.531346,70.6360218411585,70.6360218411579,69.3251369624627
"5021","49",1.05,260.2890625,0.2135,50.61363636,300.0704651,35.55801773,0.217604898,328.2124634,3.733730793,694.7213745,980.3017188,"MAM","90",3,77.190156,28.531346,26.1646420118261,26.1646420118264,27.703568466607
"5022","49",1.0985,260.2890625,0.057,50.70454545,299.0187988,30.06620789,0.223237989,316.3999939,3.561082363,681.6735229,981.0445313,"MAM","91",4,77.190156,28.531346,34.407148852666,34.4071488526658,34.4512449518426
"5023","49",1.1515,260.2890625,0.382035445,60.3125,299.2106018,34.81275177,0.229809476,334.2363281,1.840850592,565.1656494,981.6290625,"MAM","92",4,77.190156,28.531346,64.5373482612088,64.5373482612092,66.085010316146
"5024","49",1.611,260.2890625,0.1155,57.14583333,300.0787964,35.52611923,0.236729563,325.9790039,2.303519726,606.0736694,980.8073438,"MAM","93",4,77.190156,28.531346,45.7756263765448,45.7756263765449,46.003100598941
"5025","49",2.0315,260.2890625,0.1815,84.77272727,301.4578857,42.57453918,0.243408455,48.29867554,1.675774455,574.4111328,981.3041406,"MAM","94",4,77.190156,28.531346,47.9266161857908,47.926616185791,49.3371032018564
"5026","49",2.3685,260.2890625,0.399641547,87.85416667,302.6081238,43.22315979,0.249256356,334.190033,1.293677926,416.6075439,980.2160156,"MAM","95",4,77.190156,28.531346,83.0441631088545,83.0441631088543,84.4920359507569
"5027","49",2.352,260.2890625,0.1155,60.09375,301.4617615,46.55436325,0.253683469,65.50214386,2.328137636,446.3234863,979.939375,"MAM","96",4,77.190156,28.531346,52.1736526554008,52.173652655401,52.332534609277
