"","Station_code","CWV","ELV","AOD","PM2.5","Temp","RH","NDVI","WD","WS","BLH","Press","season","day","model_pred"
"858","20",1.7585,213.1667023,0.370897714,122.4391667,295.2619629,60.50572205,0.2066,319.2974854,2.976154327,355.8748474,989.0121875,"SON","313",112.666164197676
"859","20",1.873,213.1667023,1.562,178.4495833,294.155426,57.24036407,0.203093663,314.7076416,2.78942728,399.9404907,989.0428125,"SON","314",174.708154356692
"860","20",1.548,213.1667023,2.954590813,256.4475,293.4902954,54.99487305,0.197355706,312.8805847,2.437267542,325.9430237,988.1379688,"SON","315",284.614290008146
"861","20",2.2245,213.1667023,1.281326594,343.2520833,295.2179565,67.31041718,0.165850555,331.4651794,2.215313435,302.3993225,990.4967188,"SON","319",211.912474910328
"862","20",2.468,213.1667023,0.6245,141.5245833,295.7826538,59.16050339,0.159276656,316.7919922,3.778280258,509.2194214,989.9864063,"SON","320",123.974401689291
"863","20",1.37,213.1667023,0.30031684,80.96666667,295.3032532,58.98738098,0.1546,303.7252502,4.640334129,554.2702637,990.2326563,"SON","321",95.6640190361433
"864","20",1.5055,213.1667023,1.7,127.8395833,293.0680847,62.91979218,0.15216498,290.7322693,2.483187675,399.1643677,988.9880469,"SON","323",161.650645802043
"865","20",1.3485,213.1667023,2.8035597,184.4383333,292.6757202,65.51687622,0.153684637,105.8334961,1.442393303,344.64328,989.6292188,"SON","324",233.209667250708
"866","20",1.828,213.1667023,0.752,44.21708333,291.4241943,82.81056213,0.174592648,337.1272278,1.665058732,277.01828,991.82125,"SON","333",91.1286839823031
"867","20",1.273,213.1667023,0.657017536,107.3304348,289.3086243,72.46391296,0.174784283,290.593689,2.498104095,335.7715454,991.5664063,"DJF","335",157.459001410551
"868","20",0.819,213.1667023,0.4485,130.6920833,288.6775513,64.12013245,0.1761,288.7116699,2.825339317,242.6846161,991.7684375,"DJF","337",196.986191353357
"869","20",0.884,213.1667023,1.071880304,241.7504167,288.5545654,72.2234726,0.179708456,337.7627563,1.281552792,209.9812622,995.733125,"DJF","339",317.648925773121
"870","20",1.1345,213.1667023,0.913,205.7091667,289.1719666,75.80844116,0.186296576,324.0669556,1.591313481,261.9709473,993.7192188,"DJF","342",220.15645100461
"871","20",1.4175,213.1667023,1.095,184.8122222,288.0596313,71.65615845,0.188606549,324.8529663,1.603727818,224.4423065,990.5309375,"DJF","344",280.121884849291
"872","21",1.0265,225.2033844,0.526,300.59875,286.350769,72.83291626,0.1537,326.7924805,1.795379519,196.0227814,993.1528125,"DJF","1",244.197131302272
"873","21",1.283,225.2033844,1.023,313.11,287.43927,72.52722931,0.172439709,89.2766571,1.618263245,238.8021851,993.5089844,"DJF","2",280.83154356574
"874","21",1.0325,225.2033844,0.863,358.3208333,287.0698242,70.44909668,0.186926659,306.0375061,2.626768827,312.677887,994.3019531,"DJF","3",214.15377244608
"875","21",1.336,225.2033844,0.8005,230.2695833,287.1583862,68.0138092,0.204732254,110.8809738,3.116350889,311.3805237,991.609375,"DJF","5",198.207713658833
"876","21",1.2045,225.2033844,1.301121361,193.095,286.1288757,73.81440735,0.210296721,326.9265137,2.494509697,320.2453918,992.8103125,"DJF","7",190.508878589567
"877","21",0.9845,225.2033844,0.648858342,160.6383333,286.3261108,73.35155487,0.209482263,300.0665283,2.648200989,326.6114197,991.1207813,"DJF","8",143.426767869074
"878","21",0.8545,225.2033844,0.197,134.50125,286.6085205,64.64147949,0.2068,298.4476013,3.257516861,335.5864868,990.3244531,"DJF","9",89.4995588179267
"879","21",0.4335,225.2033844,0.1295,83.83083333,286.3893433,55.7028923,0.179283844,308.3276672,3.938396454,433.1177673,992.5740625,"DJF","14",63.0147128328119
"880","21",0.834,225.2033844,0.2785,259.9669565,286.3936462,67.86322021,0.1640661,313.5498047,2.181245327,207.103653,990.75625,"DJF","18",201.32304509017
"881","21",1.27,225.2033844,0.419,272.9695833,287.9554443,66.84432983,0.163668037,311.0542908,1.928122163,183.7980652,990.6514844,"DJF","19",236.596251429117
"882","21",1.447,225.2033844,0.957695559,150.0945833,286.795166,86.75186157,0.167958354,42.17915726,1.677840829,246.4656372,990.9103906,"DJF","23",134.561582218732
"883","21",1.406,225.2033844,0.653904736,73.07375,285.9438782,76.12145996,0.1684,335.2723999,2.570340395,381.5374451,992.5459375,"DJF","25",88.2925465509047
"884","21",0.7175,225.2033844,0.4125,96.17875,284.7235718,70.17854309,0.167002822,324.2049866,2.749855518,422.1061401,995.1553906,"DJF","26",103.845437853771
"885","21",0.689,225.2033844,0.159320567,137.4327273,284.7674561,55.93245697,0.158357709,305.1381836,3.168601036,296.0162964,993.7483594,"DJF","29",155.814144591236
"886","21",1.2255,225.2033844,1.208990915,144.6209091,286.9457703,79.29689789,0.1485,304.6658325,2.65926528,306.9377747,991.6214063,"DJF","33",148.745920534329
"887","21",0.977,225.2033844,0.724679229,119.5533333,286.7884827,78.29411316,0.148398002,294.0298157,2.150514841,283.4780579,992.6539063,"DJF","34",148.36187546314
"888","21",0.8275,225.2033844,0.465,123.91375,287.0540161,77.7008667,0.1493868,304.8289795,1.655045629,217.0378723,993.5392188,"DJF","35",178.716314516973
"889","21",1.5945,225.2033844,0.987687033,148.7741667,290.6342773,84.63366699,0.153784901,133.24646,2.629769802,337.4841614,985.9646875,"DJF","37",70.4725427505714
"890","21",1.037,225.2033844,0.4145,79.19958333,286.4768982,72.9537735,0.159990553,329.4527893,2.493093014,454.8217468,989.6428125,"DJF","39",75.1361264741416
"891","21",0.7555,225.2033844,0.3435,64.10869565,286.1904297,64.61934662,0.163238786,304.6057129,3.194307327,391.4981689,992.0026563,"DJF","40",82.3192733501764
"892","21",1.321,225.2033844,0.212872072,52.22909091,291.1591187,73.06278229,0.205379358,317.0701599,3.429824352,519.3642578,989.9717188,"DJF","53",32.247133485441
"893","21",0.83,225.2033844,0.183,35.95904762,288.6925659,59.97364807,0.209243453,310.364624,3.75620842,436.5326233,988.6089844,"DJF","54",66.1337248328813
"894","21",1.088,225.2033844,0.1685,80.47347826,289.1664734,62.70111084,0.212325006,327.8547363,2.251214743,335.0345459,985.5128906,"DJF","55",100.419099997935
"895","21",1.015,225.2033844,0.30236433,87.71625,286.5637817,69.21831512,0.211861272,319.7523193,2.32964921,551.5977173,988.9211719,"DJF","59",80.5108638052021
"896","21",0.933,225.2033844,0.4295,75.8647619,287.4749146,66.32533264,0.208505818,334.2037659,2.23505044,352.6089478,989.3967969,"MAM","60",105.853665438121
"897","21",1.1755,225.2033844,0.466,82.37625,289.6825562,65.08089447,0.1846,304.0943604,2.709567547,559.6378784,985.5664063,"MAM","65",88.0122046912536
"898","21",1.2665,225.2033844,0.081,102.5095455,290.1800537,63.54682541,0.180223537,342.4659729,1.721122742,418.0283203,985.8878906,"MAM","66",44.7460289537643
"899","21",1.759,225.2033844,0.292580095,73.11045455,292.0403137,58.349823,0.172923534,344.8300476,2.97407794,471.195343,987.3617188,"MAM","68",58.9758071860817
"900","21",1.2985,225.2033844,0.476,71.60125,291.5397949,64.70595551,0.161339635,329.8752441,2.859028339,535.1831055,991.2771094,"MAM","74",72.394191912435
"901","21",1.19,225.2033844,0.232302293,99.81458333,293.282135,55.11132813,0.160603171,326.4831848,1.962010145,439.2764893,987.78875,"MAM","77",76.4457279031056
"902","21",1.7105,225.2033844,0.2545,92.86083333,294.5854187,53.66648102,0.161061368,345.0609131,2.305353165,565.8789673,984.4260938,"MAM","78",85.9705622177684
"903","21",1.474,225.2033844,0.37459132,84.00291667,295.6165771,52.31311798,0.16186581,118.2376251,3.65526104,428.346344,983.0501563,"MAM","79",100.321200419526
"904","21",1.4455,225.2033844,0.081370824,103.32625,295.491272,52.48698044,0.16301314,22.47076797,2.210966825,584.7813721,985.6914844,"MAM","80",87.5757117891774
"905","21",0.924,225.2033844,0.235,26.48277778,295.4372864,40.89004135,0.1645,325.7734985,3.562754631,672.3104858,987.8415625,"MAM","81",51.2165090360275
"906","21",1.8985,225.2033844,0.486,38.15608696,297.4377441,43.07390976,0.168317705,327.9515991,3.403891802,670.8911133,985.744375,"MAM","83",71.7264814484226
"907","21",1.8925,225.2033844,0.25475437,51.725,295.1057739,63.68320465,0.170420223,329.8727417,2.684698105,442.0168457,985.8973438,"MAM","84",57.4520569144298
"908","21",1.5255,225.2033844,0.286,66.7075,295.7984619,57.39362335,0.172486203,318.2845154,2.879117727,648.2150879,987.1810938,"MAM","85",76.7473690768484
"909","21",2.219,225.2033844,0.015,117.8191304,299.1300659,54.38557434,0.176011599,326.4249878,2.121429443,469.9862976,985.6839844,"MAM","87",74.8882885760332
"910","21",2.5375,225.2033844,0.504,121.1554167,300.4833374,50.49015808,0.177222543,329.8331299,2.241503239,481.0096436,982.9046875,"MAM","88",96.9494426217562
"911","21",2.495,225.2033844,0.1935,115.5304167,300.7426147,53.51837921,0.1779,327.4520264,1.484122157,352.4011841,982.2158594,"MAM","89",96.513021377725
"912","21",1.108,225.2033844,0.2505,56.78565217,299.9221191,36.667202,0.177990817,327.1683044,3.720124245,663.1224976,982.1217969,"MAM","90",31.6715024460252
"913","21",1.1185,225.2033844,0.079,47.35166667,298.8885498,31.10390854,0.17772617,316.7416992,3.566453457,657.5668335,982.88625,"MAM","91",36.5170469212177
"914","21",1.3,225.2033844,0.58,98.36166667,298.8058472,37.27775574,0.177408317,332.9346313,1.940228701,533.4468384,983.4960938,"MAM","92",93.8360281311136
"915","21",1.529,225.2033844,0.174,89.22291667,299.8989868,36.84792328,0.177339516,325.9383545,2.326826572,576.6199341,982.6660156,"MAM","93",54.460300029584
"916","21",2.1575,225.2033844,0.3185,138.845,301.247467,44.17108154,0.177822026,42.11587143,1.668363094,545.5791016,983.1600781,"MAM","94",63.8951406111388
"917","21",2.4575,225.2033844,0.702,145.3625,302.4757385,44.84719849,0.179158104,338.7757568,1.27854681,401.1107483,982.0525,"MAM","95",117.031111923946
"918","21",2.468,225.2033844,0.114,91.71125,301.3526001,47.94963074,0.181650009,68.31463623,2.304914951,400.2825012,981.8202344,"MAM","96",58.1147375629788
"919","21",2.3495,225.2033844,0.501527079,81.80045455,301.3141785,49.90409088,0.197865114,57.50453949,1.89745605,614.1157837,980.876875,"MAM","99",59.3321820072006
"920","21",2.22,225.2033844,0.503697957,77.31,302.8355408,33.50418091,0.212280732,331.3412476,2.217517853,681.8068848,981.8975,"MAM","101",66.7387397558965
"921","21",2.612,225.2033844,0.249,49.71782609,302.8495483,37.65200806,0.223955984,331.622406,2.759453297,788.300293,983.0026563,"MAM","103",34.8460670415554
"922","21",2.3005,225.2033844,0.229,66.49181818,304.4615173,30.31906128,0.228,306.0005493,3.325125217,796.8239746,981.1505469,"MAM","105",43.8602801813312
"923","21",2.836,225.2033844,0.442816085,32.03541667,295.6832275,69.05506134,0.21524198,340.418457,1.846302271,625.8678589,985.8839063,"MAM","108",43.9435720457547
"924","21",2.4255,225.2033844,0.392805264,62.3375,297.3682251,57.7675705,0.208287557,312.1942749,2.0473032,727.0023804,983.6514844,"MAM","109",54.6952059103828
"925","21",2.5385,225.2033844,0.342566633,99.15625,301.2018127,47.58557129,0.194902336,322.0350952,1.874822497,946.4342651,979.7244531,"MAM","111",58.287853415985
"926","21",2.4965,225.2033844,0.330030396,131.33125,302.2606201,42.48305511,0.189996954,330.509491,2.471113682,926.1072388,979.6035938,"MAM","112",58.0251747232696
"927","21",2.311,225.2033844,0.5935,98.90952381,303.9993896,39.62390137,0.1873,341.1627197,2.221520901,825.7826538,980.4715625,"MAM","113",79.8882646256696
"928","21",2.628,225.2033844,0.358886246,75.22166667,305.2569275,37.23794556,0.187354158,98.01365662,2.554432392,886.4713135,981.5625,"MAM","114",57.434914447338
"929","21",2.863,225.2033844,0.839,75.07,304.795105,40.07182312,0.189822012,74.96907806,2.356630802,764.8236084,981.2502344,"MAM","115",63.3103397348315
"930","21",2.4855,225.2033844,0.346721666,86.70875,305.8406982,30.53995514,0.19414612,334.3156128,3.806931496,1155.748901,980.58625,"MAM","116",46.6701750145516
"931","21",1.5745,225.2033844,0.286,63.9225,306.1018677,21.88603592,0.199769039,319.1954956,4.878512383,1140.774292,980.0839063,"MAM","117",60.1660187780845
"932","21",1.3245,225.2033844,0.361,72.35833333,306.5235291,19.21026039,0.206133328,323.6837769,4.875221252,1201.673706,978.9713281,"MAM","118",63.2358693911119
"933","21",1.7005,225.2033844,0.317,90.72125,306.5541382,19.51577759,0.212681546,332.5239563,3.044603586,1019.939636,977.998125,"MAM","119",73.7038531819157
"934","21",1.904,225.2033844,0.37828257,118.22,306.3912354,21.99823761,0.2241,110.7623749,2.638037205,1197.807983,974.6107031,"MAM","121",93.8542794916389
"935","21",2.213,225.2033844,0.413972321,37.729,304.5552368,30.90838623,0.230647014,40.21289063,2.172899723,995.7432861,978.9108594,"MAM","123",43.7665618459801
"936","21",1.46,225.2033844,0.484,43.40454545,303.907959,23.263834,0.232323346,319.9968872,3.292417049,1188.649536,980.5416406,"MAM","124",106.550669218755
"937","21",1.2595,225.2033844,0.2575,53.60826087,304.4550781,18.51331902,0.233273787,315.3516541,3.549975395,1309.240112,980.8234375,"MAM","125",57.7632320736077
"938","21",1.236,225.2033844,0.394,78.788,304.8948975,21.39088631,0.233752505,299.1134949,3.158078909,1201.14917,978.2703906,"MAM","126",97.6899250290016
"939","21",1.63,225.2033844,0.394342697,92.12875,305.246521,20.85722351,0.234013667,299.4608765,3.190758705,1031.692871,977.0591406,"MAM","127",85.187861480745
"940","21",1.725,225.2033844,0.3395,126.93625,306.1166077,20.90369034,0.234311443,293.2235107,3.290078163,1199.616455,977.063125,"MAM","128",76.0323475226631
"941","21",1.988,225.2033844,0.558705314,148.6145833,306.8214111,19.53987694,0.2349,280.9865112,4.376294613,1179.409302,976.0608594,"MAM","129",100.566411387825
"942","21",2.127,225.2033844,0.315548052,36.80863636,307.7668457,18.39185333,0.235943513,282.9196167,4.526193619,1336.366821,976.9867188,"MAM","130",39.8518829714568
"943","21",2.286,225.2033844,0.776678517,37.59565217,305.3864441,29.10173035,0.237246182,321.3653259,3.180846214,1096.336304,979.5077344,"MAM","131",105.547891886181
"944","21",3.0635,225.2033844,0.473665222,34.32636364,303.4008179,46.29743195,0.239851184,334.4997253,2.148311853,829.9510498,978.6071094,"MAM","134",44.7527172024557
"945","21",2.66,225.2033844,0.602789663,79.49166667,301.9400024,53.39318085,0.2345,302.5764771,2.302070141,727.631897,980.6054688,"MAM","137",79.7599342297532
"946","21",3.43,225.2033844,0.7865,48.99416667,301.3711853,56.7128067,0.229731224,298.8886719,3.463085175,859.7918701,980.1071875,"MAM","138",77.5018810793643
"947","21",2.321,225.2033844,0.446,80.59666667,304.0272522,39.17461395,0.223635444,309.1371155,3.129151344,995.2915039,980.7957031,"MAM","139",70.738225786733
"948","21",2.6465,225.2033844,0.5525,96.45375,305.4115601,29.47172546,0.216627058,316.8787842,2.819287777,954.3572388,981.1954688,"MAM","140",84.0491762153801
"949","21",2.931,225.2033844,0.5195,75.41333333,306.1791382,28.71583748,0.209120465,302.037384,2.723639011,1042.738525,979.87625,"MAM","141",61.8470638444449
"950","21",3.9575,225.2033844,0.567506385,50.12375,304.5678101,47.64670181,0.187755433,331.974762,2.313426971,476.5835876,978.4784375,"MAM","144",47.7693340901488
"951","21",2.8875,225.2033844,0.264,44.15625,304.6416626,39.05438614,0.1824,305.0802612,3.9934659,1062.223877,978.255625,"MAM","145",24.0692203565087
"952","21",2.1465,225.2033844,0.1795,49.83904762,305.3197632,32.18260574,0.178541942,303.4804077,3.370034695,859.8969116,977.0489063,"MAM","146",38.8904985190086
"953","21",2.132,225.2033844,0.275075169,70.25772727,307.1043396,24.4499321,0.176213605,310.0393372,3.401047707,1224.935913,976.609375,"MAM","147",69.6722277758076
"954","21",1.6355,225.2033844,0.181,78.345,307.0975952,18.00725365,0.175370922,309.1429749,3.380090714,1037.037964,976.3734375,"MAM","148",62.8532683148766
"955","21",2.1825,225.2033844,0.1775,78.18347826,308.291748,19.42140579,0.175969826,307.8547058,3.185024738,1199.274414,975.0332813,"MAM","149",74.4184025729782
"956","21",1.795,225.2033844,0.294,50.15181818,309.0155945,18.77586555,0.177966253,294.9726868,2.656081915,1245.766357,973.7067969,"MAM","150",67.836767514596
"957","21",2.3285,225.2033844,0.370460134,113.31625,309.3588867,20.66049767,0.181316135,290.4171753,2.71625948,1123.319092,973.9139063,"MAM","151",78.0516580883595
"958","21",2.9915,225.2033844,0.467893029,79.90166667,307.9577942,40.95957184,0.1919,98.61756897,3.503427982,844.8234863,974.4834375,"JJA","153",40.2430279099775
"959","21",3.3115,225.2033844,0.624,68.33166667,307.2088623,48.0284729,0.198992413,112.557724,4.040023327,798.737915,974.9492188,"JJA","154",62.6765757696801
"960","21",3.3885,225.2033844,0.571,55.05583333,307.7856445,43.85134888,0.206941386,120.3154907,3.092297316,675.8607178,975.035,"JJA","155",46.1122331306631
"961","21",3.2325,225.2033844,0.643,78.96416667,307.894043,45.73346329,0.215382224,149.1306763,1.571771264,732.625061,974.4807813,"JJA","156",41.5736864165289
"962","21",2.647,225.2033844,0.331164328,71.42238095,308.6950378,25.79288673,0.246770288,334.2944946,1.948253274,967.9065552,973.6232813,"JJA","160",52.9437251346849
"963","21",3.8705,225.2033844,0.801,55.22208333,307.7277222,39.07163239,0.258331787,120.4663239,2.314612865,668.0531616,973.17375,"JJA","163",47.009056176759
"964","21",3.5755,225.2033844,0.614635547,56.98708333,308.1268311,44.16590881,0.259302722,247.3439026,2.076473236,924.7277222,974.1403125,"JJA","164",42.0290185267561
"965","21",2.1825,225.2033844,0.25,65.50833333,309.1173401,31.51447487,0.259116757,282.6770325,4.214004517,1059.950806,972.6577344,"JJA","165",35.4916211709249
"966","21",2.3465,225.2033844,0.377073363,60.02380952,309.1355896,24.38883972,0.257953697,287.211731,4.07870245,1307.483154,972.36125,"JJA","166",56.2012316365421
"967","21",3.476,225.2033844,1.093444668,85.41208333,302.7658081,57.30410004,0.247095174,183.6419983,2.164268017,699.8018799,974.8461719,"JJA","170",81.6085513428827
"968","21",3.468,225.2033844,0.126016581,47.37708333,304.2114868,51.69871902,0.243523652,183.9823608,1.554287791,729.0076294,975.6235938,"JJA","171",-4.01874862087422
"969","21",3.026,225.2033844,0.900391169,77.51,305.7007446,52.43687439,0.239676615,214.0453033,1.221393466,764.9019165,975.8699219,"JJA","172",48.3182467180654
"970","21",3.181,225.2033844,0.4465,72.38190476,307.3404236,40.70403671,0.235545243,354.1574097,2.261583567,932.9341431,974.9528125,"JJA","173",28.2939938544506
"971","21",5.471,225.2033844,1.287007496,54.22541667,305.9116821,59.28395844,0.221356914,47.68940735,1.027373552,716.1508789,976.3754688,"JJA","176",-20.7425487909706
"972","21",2.635,225.2033844,0.929022118,51.65391304,307.902771,39.17061615,0.210365274,299.866272,3.082073212,962.4435425,971.3419531,"JJA","178",95.2270812692094
"973","21",3.692,225.2033844,0.63515673,54.97625,309.5417175,37.05655289,0.19929023,279.6169434,3.093389273,1050.814819,969.9082813,"JJA","180",32.0576701994825
"974","21",3.7615,225.2033844,0.868133934,43.79142857,309.6195374,35.20753098,0.194439769,311.4347534,2.856590748,973.1990967,970.2567969,"JJA","181",59.6833654436574
"975","21",3.689,225.2033844,0.591012181,61.4225,308.004303,48.06578827,0.190440587,86.03163147,1.398814201,775.2476196,971.3444531,"JJA","182",47.8278401002138
"976","21",4.707,225.2033844,1.9825,78.97833333,308.2233276,47.41401672,0.187587612,89.73482513,1.95274663,904.8029785,972.1207031,"JJA","183",125.009408911552
"977","21",2.735,225.2033844,2.573339447,45.47045455,303.6819458,67.86756897,0.187702497,169.3614502,3.170439005,609.4998169,971.1605469,"JJA","196",126.348634517797
"978","21",3.042,225.2033844,0.495490567,31.08333333,301.4197388,80.3999939,0.255449129,116.6750107,3.252167225,479.3579407,981.9717969,"SON","261",-23.5724559223478
"979","21",3.739,225.2033844,0.851147483,46.82208333,298.567627,81.6346817,0.260939042,327.0300903,1.764214277,309.8952026,984.10875,"SON","277",21.1555971896255
"980","21",2.8515,225.2033844,0.2425,46.20083333,298.8972473,73.08592224,0.259267152,318.0445862,2.288481474,417.6937256,984.0146094,"SON","278",20.0936158178878
"981","21",2.388,225.2033844,0.2985,50.45708333,298.6147156,66.6026001,0.2499,317.1755066,2.121984005,417.0758362,985.2274219,"SON","281",52.9044339564595
"982","21",2.766,225.2033844,0.531393589,54.69347826,297.9584351,72.25610352,0.245139827,145.29422,1.486707687,368.7156982,985.3325781,"SON","282",84.7673487458548
"983","21",2.565,225.2033844,0.505582044,94.35333333,298.0161133,70.94151306,0.239796807,74.50421906,0.964471221,425.6966553,984.9835156,"SON","283",11.3610407075245
"984","21",2.243,225.2033844,0.556682232,100.4854167,298.1071167,69.21906281,0.234190602,135.3549957,1.28139317,449.0151062,984.4957813,"SON","284",88.1797589921185
"985","21",2.499,225.2033844,0.808292624,107.4966667,298.590332,68.02007294,0.228640875,333.2536621,1.356099129,442.6644592,985.311875,"SON","285",99.866017478947
"986","21",2.7415,225.2033844,1.048138778,135.0004167,299.1401672,67.56416321,0.223467289,298.6487427,1.459153175,468.6931458,985.7011719,"SON","286",123.461332095742
"987","21",2.607,225.2033844,0.98,119.5425,299.8186951,64.8297348,0.218989505,28.0455265,1.339426279,419.9402466,986.2767188,"SON","287",103.022093409388
"988","21",2.672,225.2033844,1.1445,146.9745833,299.4936829,68.83257294,0.215527188,104.0787354,1.182986498,388.0972595,987.2607031,"SON","288",134.737631808304
"989","21",2.632,225.2033844,1.41,134.1208333,299.5668945,68.94782257,0.2134,117.6884613,1.246089101,426.8696594,987.5133594,"SON","289",129.488851113768
"990","21",2.9,225.2033844,1.114,107.9495833,298.6400757,73.23464966,0.21279927,139.7810516,1.768368483,414.2810059,987.5189063,"SON","290",98.4963688775665
"991","21",2.842,225.2033844,0.919,78.37583333,298.4440918,72.93754578,0.213402994,116.2370834,1.913730264,394.992981,987.6096094,"SON","291",99.2265594360001
"992","21",1.72,225.2033844,0.3585,107.1054167,297.7763672,59.29689026,0.216422457,331.9101563,2.235055923,490.7394104,988.3740625,"SON","293",71.7453690609144
"993","21",1.5995,225.2033844,0.748793722,115.8016667,297.1768188,54.24090576,0.217937522,325.053833,2.815025806,465.8517456,986.5413281,"SON","294",133.19265823226
"994","21",1.7225,225.2033844,0.667,124.56,296.7627258,57.71340561,0.21872663,341.613678,2.156405926,443.6286011,983.1363281,"SON","296",111.354800440864
"995","21",1.9575,225.2033844,1.011634417,170.1675,297.1898193,64.73110962,0.2171,79.9488678,1.545460939,367.2322083,984.4090625,"SON","297",143.173821076945
"996","21",2.2495,225.2033844,1.04,108.9079167,296.9194336,65.19150543,0.21369278,121.8807831,1.876782179,431.0375977,985.7121875,"SON","298",136.473097336914
"997","21",2.1845,225.2033844,1.257518234,131.7677273,296.5805664,67.00202179,0.208891216,146.7920532,1.645391583,486.962738,987.1248438,"SON","299",144.539588958033
"998","21",1.6965,225.2033844,1.12508882,128.2086957,297.6001587,60.3743782,0.203248867,303.6273804,2.24413085,489.9869385,986.4501563,"SON","300",154.728393676536
"999","21",2.112,225.2033844,3.132300792,326.5670833,298.0480042,63.40795135,0.183342853,338.7044678,2.119293451,387.4749756,985.666875,"SON","304",272.242850600255
"1000","21",1.6275,225.2033844,3.136193712,327.4970833,297.0704346,68.9233017,0.182563594,318.1499634,2.011980057,355.2197266,987.2624219,"SON","306",301.050695547287
"1001","21",1.6425,225.2033844,0.49907264,172.8395833,296.5953369,51.52663422,0.194825361,291.9700928,3.333811283,576.2615356,985.3559375,"SON","309",108.16092180973
"1002","21",2.128,225.2033844,0.844108506,108.4816667,296.4916382,57.42251205,0.200598778,164.698349,1.854986429,496.8408508,983.2796875,"SON","310",125.166684567258
"1003","21",2.624,225.2033844,1.270217217,161.9616667,295.3734131,70.87127686,0.211727348,34.31790543,1.772447109,307.7383118,987.2064063,"SON","312",163.692063984099
"1004","21",1.8225,225.2033844,0.411486405,135.4783333,295.3261108,60.10777283,0.2161,322.2660217,2.91531682,345.1169434,987.6475781,"SON","313",113.407829279154
"1005","21",1.92,225.2033844,1.4745,195.6433333,294.3289795,55.92288208,0.219135658,320.1042175,2.715361118,378.0592041,987.6690625,"SON","314",167.581034776534
"1006","21",1.353,225.2033844,1.506591805,389.27125,293.3075562,58.07282257,0.221591971,318.6776428,2.355859041,263.3786316,987.55,"SON","316",228.576637901859
"1007","21",2.7145,225.2033844,1.4905,381.4120833,295.1481934,67.98652649,0.21898868,333.0133362,2.158313751,299.338623,989.1497656,"SON","319",175.426771766775
"1008","21",1.5365,225.2033844,1.547430427,109.2195833,293.9881592,66.01507568,0.1951,354.3533936,1.459354997,307.0924377,989.7723438,"SON","329",180.307139644424
"1009","21",1.844,225.2033844,0.7965,49.62166667,291.5113525,82.49642944,0.179690339,341.1850586,1.682676315,282.9157715,990.4114063,"SON","333",67.2543367205254
"1010","21",1.6255,225.2033844,1.090995669,85.97125,290.5281982,73.79918671,0.176457214,308.9412231,2.423848629,378.9693298,990.634375,"SON","334",133.300163173498
"1011","21",1.1175,225.2033844,0.662,109.2475,289.4396667,70.89954376,0.173916289,296.5114746,2.445242405,336.9961853,990.2047656,"DJF","335",148.708360056586
"1012","21",0.956,225.2033844,0.513,122.4058333,289.0834961,66.46499634,0.172289804,300.9521484,2.708867311,340.254364,990.8695313,"DJF","336",129.571272541203
"1013","21",0.811,225.2033844,0.348,114.4045833,288.9683533,61.50941467,0.1718,292.4994202,2.763906002,249.2154388,990.42375,"DJF","337",165.562753692911
"1014","21",0.7135,225.2033844,1.008148665,247.6608333,288.8678894,70.08695221,0.174476105,194.8962708,1.167635441,213.7286072,994.3203125,"DJF","339",259.4742671201
"1015","21",1.1475,225.2033844,1.145104418,224.2258333,289.8525696,76.3008194,0.180506044,10.11915207,1.368278146,262.8546448,992.6234375,"DJF","341",222.99421615202
"1016","21",1.145,225.2033844,0.715343722,208.7220833,289.2322388,76.2828598,0.184128121,333.3431702,1.414257288,283.522522,992.3389063,"DJF","342",161.532539736187
"1017","21",1.4245,225.2033844,0.9145,218.0004167,288.0357056,71.21429443,0.191285332,330.8372803,1.604155302,232.0548401,989.1571094,"DJF","344",239.465494440722
"1018","21",0.7485,225.2033844,1.639016087,151.9925,285.6864624,81.09049988,0.131277015,307.6419067,2.199867249,245.6591949,990.6434375,"DJF","357",171.866996979257
"1019","21",0.7345,225.2033844,1.016140105,228.3129167,282.6127625,88.26502991,0.11317646,305.2480774,1.393319964,152.1958923,992.4857813,"DJF","358",279.240678629934
"1020","21",0.5665,225.2033844,0.920311897,154.4766667,282.8451843,82.7288208,0.092397075,311.0740051,2.703663826,199.4122772,991.5571094,"DJF","359",178.375362689064
"1021","21",0.6395,225.2033844,1.203513308,216.5933333,281.9175415,84.66421509,0.0422,312.2573242,2.158477783,182.9006653,991.850625,"DJF","361",242.614908969254
"1022","21",0.5195,225.2033844,1.34599102,277.71375,281.00177,87.62371826,0.16486228,353.3712769,1.688133478,177.6920624,992.6914844,"DJF","362",237.177672991596
"1023","21",0.6075,225.2033844,2.257684641,333.7066667,280.6914978,88.85058594,0.16486228,343.2564392,1.058176279,132.9059753,993.1589844,"DJF","363",338.193922813684
"1024","22",1.06,214,0.5845,297.6041667,286.044342,74.68074799,0.2607,315.0484619,1.733364582,190.0442505,994.7859375,"DJF","1",258.590466037503
"1025","22",1.3535,214,1.135,350.3333333,287.4055481,72.66580963,0.217109781,81.27944946,1.795560956,227.9264221,995.1652344,"DJF","2",300.53484627554
"1026","22",1.0485,214,0.8335,381.28125,286.8516846,72.16403198,0.187037525,304.0381775,2.659554958,303.0307922,995.97375,"DJF","3",234.36854478785
